id,num_backspaces,duration_backspaces,num_cut/copy/paste,discarded_text,D/I Ratio,Proportion_of_Deletions,no_distant_revision,no_immediate_revision,major_edits_count,multi_word_deletion_time,major_edits_freq,num_chars,mean_word_length,num_keystrokes,num_bursts,mean_burst_len,mean_burst_duration,std_burst_len,std_burst_duration,rate_of_keystrokes,nonproduction_time_per_essay,cursor_move_count,cursor_move_distance,cursor_move_mean_dist,cursor_move_count_new,y_difference_per_essay,num_insertions_per_essay,proportion_of_insertions,sum_IKI,mean_IKI,SD_IKI,Total_Pause_Time,Longest_Pause_Time,Mean_Pause_Time,Variance_of_total_pause_time,Num_Long_Pauses,Percentage_of_Longest_Pauses,Total_Pause_Time_Before_Word,Mean_Pause_Time_Before_Word,SD_Pause_Time_Before_Word,Total_Pause_Time_within_word,Mean_Pause_Time_within_word,SD_Pause_Time_within_word,Total_Pause_Time_Before_Sentences,Mean_Pause_Time_Before_Sentences,SD_Pause_Time_Before_Sentences,Total_Pause_Time_in_sentences,Mean_Pause_Time_in_sentences,SD_Pause_Time_in_sentences,score
93348ad7,623.0,35497.0,623,629,0.1872581125334921,0.2062626454741909,4168,353.0,136,25785,0.0300818403008184,2209.0,4.908888888888889,3983,58,68.67241379310344,12177.06896551724,101.5572413013373,19867.83797812396,0.0024647259607442,16203,4167,21333,5.119510439164867,0.0,0,624,0.0021467865289145,1833028.0,405.4474673744747,4799.1558582442185,1544808.0,265706.0,341.69608493696086,23017188.10584531,28,0.0109503324208056,666004,1180.8581560283687,6329.623896797958,804053,1425.6258865248226,12641.97091622373,3109,172.72222222222223,109.25082072948176,1326511,73695.05555555556,115747.59258198913,5.5
9347ef4c,200.0,13488.0,224,224,0.1959755030621172,0.1324041399937344,1765,77.0,46,12176,0.0249728555917481,725.0,4.67741935483871,1367,110,12.427272727272728,4331.909090909091,11.88048982009178,4194.037111711342,0.0009619607705922,28397,1764,2849,1.6150793650793651,0.0,0,299,0.0005890917544886,1571338.0,853.0608034744843,4024.032492797584,1750678.0,343400.0,950.4223669923996,79902208.99152538,52,0.020336331638639,813166,3782.167441860465,8267.974156408145,768888,3576.223255813953,10403.365952269478,24298,1869.076923076923,2759.0172906773187,1355023,104232.53846153848,108587.4514654858,1.5
934d3907,705.0,66393.0,706,705,0.153695652173913,0.1122065489264991,5356,78.0,113,51814,0.020794994479205,3120.0,4.608567208271787,5306,78,68.02564102564102,14623.192307692309,118.15738726447944,24909.40392393311,0.0030053215317959,1373,5355,21611,4.035667600373483,0.0,0,517,0.0010552377142367,1806903.0,332.518034596982,1407.829432552132,1319274.0,63469.0,242.78137651821865,1973675.7394211865,39,0.0152522487289792,541689,678.8082706766917,2058.1722722691634,887056,1111.5989974937345,4622.766018937788,33954,970.1142857142858,2821.758908818363,1046415,29897.571428571428,27190.660576842227,5.0
935529e4,419.0,32092.0,421,419,0.0895048666948793,0.1042349450733587,5152,72.0,64,25631,0.0122511485451761,3364.0,3.9070847851335655,5147,70,73.52857142857142,17034.242857142857,83.0356517509059,19251.88229791127,0.0030009139460352,153,5151,6652,1.2913997282081149,0.0,0,273,0.0007170868935953,1736208.0,332.3522205206738,1778.483199065288,1364579.0,82700.0,261.2134379785605,3166890.6117206,23,0.0089949159170903,2499957,2662.361022364217,55660.1898144981,739045,787.0553780617678,3023.2806164214003,12290,261.48936170212767,266.9512960252932,1318216,28047.14893617021,24111.371411574684,3.0
9387663a,91.0,10923.0,91,95,0.0792326939115929,0.0687962111391928,1298,10.0,10,8359,0.0076452599388379,883.0,4.415,1290,29,44.48275862068966,15096.03448275862,50.88826744493075,17853.08441635058,0.0009128895396677,991,1297,2168,1.671549730146492,0.0,0,50,0.0002908837046948,1396803.0,1067.8922018348624,23010.3623382902,1296854.0,832009.0,991.4785932721712,530362282.6399392,9,0.0035197497066875,199091,917.4700460829494,1556.3686792314425,288259,1328.3824884792627,1939.443313663524,18274,1074.9411764705883,1423.6456928686748,405511,23853.58823529412,11147.423385354705,2.0
93e42795,468.0,39680.0,468,557,0.104542042042042,0.0593990142109742,5810,160.0,125,28856,0.0209380234505862,3808.0,4.565947242206235,5798,59,98.27118644067797,14721.86440677966,101.93538022527574,15459.417129416535,0.003866825744121,6874,5809,12723,2.190222069202961,0.0,0,786,0.0024433384832028,1542677.0,258.40485762144056,2680.513073677687,1223344.0,159660.0,204.91524288107203,7162274.167048565,17,0.0066484161126319,481268,519.1672060409925,2813.4442766900474,555091,598.8036677454153,1502.438751933891,194746,2742.9014084507044,18928.01604285859,319452,4499.323943661972,10760.073035831054,4.0
93eb72ae,1416.0,102574.0,1416,1557,0.2674338715218138,0.2352710074192719,7411,297.0,324,78400,0.0420342501297353,3461.0,5.045189504373178,7242,122,59.36065573770492,10249.909836065572,66.50782164574571,11723.12703538058,0.0042843524974918,14508,7410,9898,1.3357624831309045,0.0,0,1394,0.0028819694974333,1798201.0,233.29021795537105,691.6586392547985,1316277.0,26450.0,170.7676440062273,469280.30424943793,24,0.0093859992178333,598068,654.3413566739606,1248.2163788991909,851904,932.0612691466084,2595.279111283471,15211,447.38235294117646,470.9467585365824,1050267,30890.20588235294,21920.962672097216,4.5
945ef4cd,261.0,21214.0,261,281,0.1559378468368479,0.1368475391793043,2135,78.0,54,14739,0.0244012652507907,1199.0,5.235807860262009,2064,60,34.4,10209.216666666667,55.43271994659801,16727.98786272009,0.0012546944736746,18072,2134,17992,8.4311152764761,0.0,0,310,0.0015703119855328,1762135.0,796.2652507907817,5043.517336766557,1567892.0,121971.0,708.4916403072752,25412778.39742104,34,0.0132968322252639,242914,763.8805031446541,923.0702724380558,845929,2660.1540880503144,14240.707699097497,31020,1292.5,2861.676234231472,861916,35913.166666666664,46312.12875851129,3.0
946479b3,107.0,11620.0,107,107,0.0856,0.0586272457796601,1371,154.0,13,8231,0.0085245901639344,918.0,4.522167487684729,1357,14,96.92857142857144,22661.214285714286,129.39531812105238,30570.87473693415,0.0008555337324328,4340,1370,5921,4.321897810218978,0.0,0,71,0.0004830424873286,1781203.0,1168.0019672131148,18858.83437913807,1636692.0,613293.0,1073.2406557377049,355614599.21566886,15,0.0058662495111458,124237,557.1165919282511,1121.9060194379767,574126,2574.5560538116592,28016.279192275004,1427,285.4,477.08940461930194,209475,41895.0,19139.858241376816,3.0
9482dac7,670.0,65833.0,670,670,0.2167583306373341,0.1373578500011275,4102,50.0,54,20903,0.0130057803468208,1000.0,4.878048780487805,3761,96,39.177083333333336,12838.229166666666,50.413656209961005,18546.78216804832,0.0022784130787056,21536,4101,13329,3.250182882223848,0.0,0,1350,0.0032186769092118,1820365.0,438.4308766859345,1238.8267734235865,1404844.0,33437.0,338.3535645472062,1523649.8566531537,25,0.0097770825185764,3566398,1942.4825708061005,41456.18564875227,481015,261.9907407407408,1670.7413503770483,18021,858.1428571428571,1498.8787571286175,632726,30129.809523809523,33296.79992674829,2.0
949b4349,325.0,29670.0,308,308,0.1700717835450027,0.1276398236249709,2208,61.0,55,22846,0.0242397531952401,1202.0,4.468401486988848,2119,143,14.818181818181818,6155.041958041958,16.278663285450545,6923.684121559022,0.001203031278283,9308,2207,2921,1.323516085183507,0.0,0,269,0.000948870350447,1840172.0,811.0057293962097,2552.603206367154,1648431.0,88205.0,726.5011018069634,7378087.329474097,61,0.0238560813453265,862971,2783.777419354839,4073.580880004929,999460,3224.064516129032,6714.31700789854,1904160,119010.0,465133.4756182,1557991,97374.4375,81063.62062887705,3.5
94dc3440,234.0,21392.0,234,309,0.1601866251944012,0.1686939051820147,2183,199.0,46,13751,0.0193115029387069,1284.0,4.7380073800738005,2163,24,90.125,18102.541666666668,119.92762763252352,24036.662927574627,0.0007660944972094,5388,2182,7826,3.5866177818515124,0.0,0,533,0.0027204148505047,3086397.0,1295.7166246851386,31283.45723901986,2936177.0,1186833.0,1232.651973131822,978808241.9372028,15,0.0058662495111458,1499651,3925.7879581151833,60990.89952886295,1310402,3430.3717277486912,48083.464197164896,103729,4939.476190476191,20588.947789090747,2496825,118896.42857142857,461671.4265303378,3.5
94dc4f03,229.0,17264.0,229,229,0.1078154425612052,0.097747538170627,2475,94.0,32,12314,0.0124562086414947,1486.0,4.162464985994398,2353,52,45.25,10606.826923076924,64.68411175648538,14822.875566754794,0.0014293614999337,11390,2474,28488,11.514955537590946,0.0,0,579,0.0024499433001032,1784429.0,694.6006228104321,3647.106361862075,1573787.0,132636.0,612.6068509147528,13344570.343037156,72,0.0281579976535001,759190,1790.5424528301887,7605.858666501864,516627,1218.4599056603774,4495.121185900332,22300,969.5652173913044,3861.141174058248,1003667,43637.69565217391,43853.40072480621,3.5
94f762ff,919.0,62071.0,919,1237,0.2860115606936416,0.1586204508821579,5398,492.0,212,42420,0.0359932088285229,2478.0,4.7110266159695815,5244,91,57.62637362637363,9684.725274725277,58.224402740441,9225.720440481036,0.0033297604833749,20884,5397,21888,4.055586436909394,0.0,0,1817,0.0037882736563825,1767192.0,300.03259762309,2818.612106839118,1290749.0,165673.0,219.1424448217317,7902445.2113243025,33,0.0129057489245209,674847,892.6547619047619,4771.700566065135,543341,718.7050264550264,2220.4643864929044,29518,719.9512195121952,3007.67952042118,721418,17595.560975609755,30694.943033868607,5.0
954b0e6c,685.0,55811.0,685,926,0.4737845567206863,0.1818424629592025,6221,634.0,182,41746,0.0265499635302698,1003.0,4.622119815668203,2788,109,25.577981651376145,5105.94495412844,25.97302503024787,5508.017909669338,0.0039836053284425,206528,6220,13275,2.134244372990353,0.0,0,1126,0.002475220318789,1719743.0,250.87425237053245,1539.9946419291016,1266840.0,61244.0,184.80525164113783,2239385.961338044,50,0.0195541650371529,523749,1434.9287671232876,4658.563573118746,857424,2349.1068493150683,7550.961787009754,134815,6740.75,9580.833146251727,907266,45363.3,39867.23539066556,3.0
95539d95,123.0,13832.0,131,246,0.1284595300261096,0.0639324706781259,4097,1065.0,42,10622,0.0081363812475784,1343.0,4.695804195804196,2060,77,26.75324675324676,7579.298701298701,32.79929229184994,10041.905524069643,0.0028579970766709,152381,4096,71061,17.348876953125,0.0,0,218,0.0005833525108241,1786699.0,346.1253390158853,3210.6331721926067,1451899.0,111928.0,281.2667570709028,10362374.693213653,18,0.007039499413375,424580,1245.1026392961876,5513.165298734117,1072060,3143.870967741936,23336.320867488103,16747,1288.2307692307693,1263.1358566313015,1192481,91729.30769230767,185693.309704642,2.5
955e30d1,402.0,26155.0,402,402,0.2005988023952095,0.1570975255185781,2438,33.0,89,18936,0.0360178065560501,1274.0,4.470175438596491,2406,106,22.69811320754717,4798.641509433963,30.10969462966744,6078.760061830715,0.0015003436643116,4676,2437,7520,3.085761181780878,0.0,0,645,0.0022936432300186,1579948.0,639.3961958721166,3334.885679842884,1432666.0,67917.0,579.7919870497774,12842876.886267727,47,0.0183809151349237,591496,1685.1737891737891,5437.949205048895,1065532,3035.703703703704,11943.47680453766,49121,2046.7083333333333,4113.079450169398,1211874,50494.75,71602.6231492103,4.0
955ea377,657.0,43556.0,768,1025,0.3056052474657126,0.2711769343513712,4729,390.0,196,37290,0.0382887282672397,1857.0,4.786082474226804,4125,71,58.098591549295776,12225.12676056338,71.1513788501224,14814.684892198376,0.0028669631640878,44715,4728,15751,3.331429780033841,0.0,0,1033,0.0026615616900014,1745811.0,341.04532135182654,2693.206876657976,1437027.0,124928.0,280.72416487595234,7543046.107956381,34,0.0132968322252639,427299,761.6737967914438,1788.95068842205,1138261,2028.9857397504456,9173.836165177065,70478,2517.0714285714284,5213.113130676094,1279301,45689.32142857143,61597.75701787848,4.5
95acfe17,26.0,1429.0,26,26,0.0668380462724935,0.0933304616268217,416,11.0,3,1047,0.0070257611241217,290.0,4.328358208955224,415,13,31.923076923076923,7009.0,30.38766618893686,6810.550454992606,0.0002753412264484,1427,415,415,1.0,0.0,0,14,0.0005030361826739,1549514.0,3628.838407494145,35209.89038127809,1524231.0,547886.0,3569.6276346604213,1239603777.065244,10,0.0039108330074305,480651,6769.732394366197,42781.15622888774,1051273,14806.661971830988,99086.93909044056,1775938,591979.3333333334,801972.3159101774,1250453,416817.6666666667,455426.9370056336,1.0
95bae1f0,665.0,50010.0,664,664,0.1993395376763734,0.144731679672174,4003,53.0,151,37519,0.0372287968441814,2189.0,5.162735849056604,3995,89,44.8876404494382,7795.76404494382,38.37240906333352,6736.644477682679,0.002360407996755,580,4002,8678,2.168415792103948,0.0,0,832,0.0020741612361203,1672148.0,412.2652859960552,2686.705712179877,1363319.0,89087.0,336.1240138067061,7719834.084493473,42,0.0164254986312084,882537,1610.4689781021898,5357.411293459353,480676,877.1459854014598,3549.549677213663,4456,135.03030303030303,26.78208922078901,1075740,32598.18181818182,21182.61661931569,5.0
95c6b90e,267.0,24025.0,267,267,0.0968795355587808,0.085460784062684,3042,467.0,49,15224,0.0139640923339982,1995.0,4.423503325942351,3023,53,57.0377358490566,13417.037735849057,82.19300977767816,19162.80207846829,0.0019473985940326,2642,3041,11238,3.695494902992437,0.0,0,250,0.0005418174725298,1637771.0,466.7343972641778,3864.56821548655,1504503.0,164022.0,428.7554858934169,22556024.456159327,29,0.0113414157215486,2772943,5097.32169117647,76719.23753345395,810116,1489.1838235294117,8587.514774327661,151670,6894.090909090909,15885.85836795041,1075399,48881.77272727273,88814.82027976435,4.0
95d8de34,344.0,18403.0,344,344,0.1026865671641791,0.1345816037901935,3695,68.0,79,13801,0.0209938878554344,2368.0,4.0,3694,65,56.83076923076923,17807.184615384616,59.28126001074486,19102.45463275949,0.0021353868154192,5908,3694,3694,1.0,0.0,0,301,0.0011590921343468,1757645.0,467.08610151474886,2617.644662270168,1507051.0,124882.0,400.4918947648153,6855584.130383504,20,0.0078216660148611,734895,1106.769578313253,5357.519173310328,1123210,1691.5813253012047,6208.557684703935,2042896,68096.53333333334,320595.0989768584,1220138,40671.26666666667,29171.65973188094,3.5
960d5df5,656.0,48441.0,656,1019,0.2370870172173103,0.2418836062733071,4980,71.0,171,36690,0.0338546822411403,2634.0,4.653710247349824,4962,102,48.64705882352941,9886.862745098038,53.22521680683996,10984.183477803155,0.0027461907545092,12947,4979,6167,1.2386021289415543,0.0,0,905,0.0023036958408744,1837977.0,363.8837853890319,1520.3370336857693,1447680.0,52797.0,286.612551969907,2291839.123715684,49,0.0191630817364098,716320,973.2608695652174,2933.4372529048032,988892,1343.6032608695652,4300.531610573323,1804906,58222.77419354839,314063.4600288833,1362091,43938.41935483871,29856.67753984491,5.5
963b9bc1,380.0,26911.0,380,480,0.2163136547994592,0.2662554499162404,2815,74.0,97,17451,0.0335756317064728,1431.0,5.379699248120301,2602,155,16.787096774193547,4196.245161290322,15.47515272642433,3968.03684711031,0.0016217690924155,19151,2814,5176,1.8393745557924663,0.0,0,721,0.0026874506120379,1692308.0,585.7763932156455,2369.7622173127806,1602144.0,89040.0,554.5669781931464,8314077.4485075325,70,0.027375831052014,783645,2332.276785714286,5473.576847884679,891080,2652.0238095238096,5422.8562237359765,1787789,81263.13636363637,368612.3113087911,1455708,66168.54545454546,51187.038357220365,4.5
9654cf12,278.0,20873.0,304,375,0.1142595978062157,0.1032599866175057,3687,50.0,69,17461,0.0184640085630184,2383.0,5.027426160337553,3591,92,39.03260869565217,6326.0,47.2301940783686,7802.963780400479,0.0020772328168322,11774,3686,23124,6.273467173087358,0.0,0,609,0.0017607262634439,1748985.0,468.018464008563,2775.244843150627,1503109.0,75681.0,402.2234412630452,8354550.671955715,54,0.0211184982401251,500308,945.7618147448017,2825.989999001892,886613,1676.0170132325145,7303.844683500249,30015,1875.9375,5736.579276523016,858513,53657.0625,41366.62931795588,5.5
967a0499,246.0,19013.0,242,242,0.144047619047619,0.1232122764231781,1944,37.0,47,13093,0.0237253912165572,1150.0,4.545454545454546,1922,49,39.224489795918366,8798.30612244898,35.3083236799545,7679.733098671903,0.0019580380873496,4199,1943,6036,3.1065362840967574,0.0,0,1016,0.0057348965065674,1010727.0,510.2104997476022,6170.736881214643,835522.0,262372.0,421.7677940434125,38062101.09352791,15,0.0058662495111458,296501,991.6421404682276,2831.2756066656184,614789,2056.150501672241,16590.377771207233,1222763,94058.69230769233,269046.3615151933,548051,42157.769230769234,33269.14689857518,3.0
96bb51b6,151.0,14483.0,153,168,0.0768175582990397,0.0585849638900416,2495,61.0,25,10787,0.0097809076682316,1627.0,4.975535168195719,2343,72,32.541666666666664,8792.541666666666,37.880069269832696,10180.439948623796,0.0016209315790575,26165,2494,8316,3.334402566158781,0.0,0,255,0.0007724417033702,1520420.0,594.8435054773083,2681.7325132392425,1302024.0,65830.0,509.3990610328639,8278442.874738851,44,0.0172076652326945,583527,1577.1,3974.819678146895,807599,2182.7,9235.89313460084,18299,871.3809523809524,1278.3122261869546,1209916,57615.04761904762,73912.58218495427,4.5
96d0af80,512.0,45043.0,533,864,0.3072880168185004,0.1965821161829446,3869,174.0,124,40212,0.0306702943358891,1617.0,4.841317365269461,3406,89,38.26966292134831,9945.157303370786,51.24712054991788,13455.45798593783,0.0021660038648409,59885,3868,22675,5.862202688728025,0.0,0,1047,0.002533299459224,1858128.0,459.5913925302993,3105.060079248045,1461639.0,141317.0,361.52337373237697,9631688.1218558,26,0.0101681658193195,651225,1434.416299559471,8367.116084349818,924782,2036.964757709251,5616.941197285785,76877,3843.85,13582.732801050635,903853,45192.65,41158.766607619895,4.0
96d5d232,100.0,7265.0,100,100,0.0303582270795385,0.0369893618595292,3411,73.0,14,4212,0.0040183696900114,2511.0,4.143564356435643,3394,89,38.13483146067416,11922.505617977527,45.723276102310194,14549.378888745166,0.0020031081523167,24,3410,5164,1.5143695014662757,0.0,0,75,0.0002029830387372,1639822.0,470.67221584385766,2223.9781020145306,1469243.0,111518.0,421.71153846153845,7767236.045677903,25,0.0097770825185764,855810,1354.129746835443,7547.77238821528,793937,1256.2294303797469,2120.6157568418093,58703,2257.8076923076924,6385.963526480437,1305311,50204.269230769234,41618.32984689096,3.5
96d9d49e,200.0,11534.0,195,332,0.1264280274181264,0.1490252759436397,2956,118.0,37,7534,0.0120364346128822,1809.0,4.511221945137157,2824,44,64.18181818181819,12440.15909090909,92.83375306560238,17672.834543107532,0.0017148458005523,19701,2955,22434,7.591878172588832,0.0,0,480,0.0018951133712092,1752665.0,570.1577748861419,4279.934832678529,1579108.0,125260.0,513.6981132075472,18755129.733110663,42,0.0164254986312084,441535,970.4065934065934,4401.34355355726,1080671,2375.101098901099,18520.137418814767,51760,2352.7272727272725,8441.355314232753,1392868,63312.181818181816,104693.588986708,3.5
96e4825f,879.0,67076.0,879,953,0.1960905349794238,0.1150218819173049,5794,180.0,204,51402,0.0341479745564111,3070.0,4.252077562326869,5744,101,56.87128712871287,10508.09900990099,64.97148041507697,12628.02637351138,0.0032357078286905,4517,5793,8010,1.38270326255826,0.0,0,1066,0.0021410480691401,1786972.0,299.1248744559759,1211.651011881286,1407589.0,59203.0,235.6191831268832,2030179.9542343249,42,0.0164254986312084,739895,817.5635359116022,2423.2106519332456,752116,831.0674033149171,2439.5064382959035,33605,622.3148148148148,3204.209818254576,899375,16655.09259259259,16604.263454849697,4.0
